attendance_id,enrollment_id,attendance_date,status,notes
92089,1625,2026-01-20,Present,Card paper particularly contain.
92124,1626,2026-01-19,Present,
92125,1626,2026-01-20,Present,
92173,1627,2026-01-19,Late,
92174,1627,2026-01-20,Present,Receive assume true.
92199,1628,2026-01-19,Present,
92200,1628,2026-01-20,Absent,
92235,1629,2026-01-19,Absent,Involve action if.
92236,1629,2026-01-20,Excused,
92264,1630,2026-01-19,Present,
92265,1630,2026-01-20,Present,
92318,1631,2026-01-19,Present,Nearly fight take.
92319,1631,2026-01-20,Present,
92376,1632,2026-01-19,Absent,
92377,1632,2026-01-20,Present,
92430,1633,2026-01-19,Present,Wear present.
92431,1633,2026-01-20,Absent,
92490,1634,2026-01-19,Absent,
92491,1634,2026-01-20,Excused,
92537,1635,2026-01-19,Present,
92538,1635,2026-01-20,Present,
92572,1636,2026-01-19,Present,
92573,1636,2026-01-20,Absent,
92597,1637,2026-01-19,Present,
92598,1637,2026-01-20,Present,
92648,1638,2026-01-19,Present,
92649,1638,2026-01-20,Present,
92670,1639,2026-01-19,Present,
92671,1639,2026-01-20,Late,
92715,1640,2026-01-19,Present,
92716,1640,2026-01-20,Late,Watch old.
92760,1641,2026-01-19,Present,
92761,1641,2026-01-20,Present,
92782,1642,2026-01-19,Present,Within show finally.
92783,1642,2026-01-20,Present,
92805,1643,2026-01-19,Present,
92806,1643,2026-01-20,Excused,
92837,1644,2026-01-19,Present,
92838,1644,2026-01-20,Present,
92876,1645,2026-01-19,Present,
92877,1645,2026-01-20,Present,
92907,1646,2026-01-19,Present,
92908,1646,2026-01-20,Present,
92967,1647,2026-01-19,Absent,
92968,1647,2026-01-20,Present,
93002,1648,2026-01-19,Absent,
93003,1648,2026-01-20,Present,
93056,1649,2026-01-19,Present,
93057,1649,2026-01-20,Present,
93109,1650,2026-01-19,Absent,
93110,1650,2026-01-20,Late,
93147,1651,2026-01-19,Present,Stock model control.
93148,1651,2026-01-20,Present,
93199,1652,2026-01-19,Present,
93200,1652,2026-01-20,Absent,
93221,1653,2026-01-19,Present,
93222,1653,2026-01-20,Late,
93273,1654,2026-01-19,Absent,
93274,1654,2026-01-20,Present,
93316,1655,2026-01-19,Present,Gas couple often.
93317,1655,2026-01-20,Absent,
93337,1656,2026-01-19,Present,
93338,1656,2026-01-20,Present,
93375,1657,2026-01-19,Excused,
93376,1657,2026-01-20,Present,Community.
93415,1658,2026-01-19,Absent,
93416,1658,2026-01-20,Present,
93461,1659,2026-01-19,Present,
93462,1659,2026-01-20,Present,
93489,1660,2026-01-19,Absent,
93490,1660,2026-01-20,Present,
93549,1661,2026-01-19,Present,
93550,1661,2026-01-20,Present,
93571,1662,2026-01-19,Present,
93572,1662,2026-01-20,Absent,
93608,1663,2026-01-19,Present,
93609,1663,2026-01-20,Present,
93646,1664,2026-01-19,Present,
93647,1664,2026-01-20,Present,
93678,1665,2026-01-19,Absent,
93679,1665,2026-01-20,Present,Box ago activity.
93702,1666,2026-01-19,Present,
93703,1666,2026-01-20,Present,
93725,1667,2026-01-19,Present,
93726,1667,2026-01-20,Present,
93768,1668,2026-01-19,Present,
93769,1668,2026-01-20,Present,
93788,1669,2026-01-19,Excused,
93789,1669,2026-01-20,Present,
93838,1670,2026-01-19,Present,
93839,1670,2026-01-20,Late,
93878,1671,2026-01-19,Present,
93879,1671,2026-01-20,Late,
93901,1672,2026-01-19,Present,
93902,1672,2026-01-20,Present,
93957,1673,2026-01-19,Present,
93958,1673,2026-01-20,Present,Only free half.
93994,1674,2026-01-19,Late,
93995,1674,2026-01-20,Present,
94053,1675,2026-01-19,Present,
94054,1675,2026-01-20,Present,
94112,1676,2026-01-19,Present,
94113,1676,2026-01-20,Present,
94167,1677,2026-01-19,Present,
94168,1677,2026-01-20,Present,
94208,1678,2026-01-19,Present,
94209,1678,2026-01-20,Present,
94243,1679,2026-01-19,Present,
94244,1679,2026-01-20,Present,
94280,1680,2026-01-19,Present,
94281,1680,2026-01-20,Present,
94335,1681,2026-01-19,Present,
94336,1681,2026-01-20,Present,
94368,1682,2026-01-19,Absent,
94369,1682,2026-01-20,Present,
94411,1683,2026-01-19,Present,Writer sure.
94412,1683,2026-01-20,Present,
94462,1684,2026-01-19,Late,
94463,1684,2026-01-20,Present,
94490,1685,2026-01-19,Present,
94491,1685,2026-01-20,Present,
94540,1686,2026-01-19,Present,
94541,1686,2026-01-20,Present,
94598,1687,2026-01-19,Present,
94599,1687,2026-01-20,Present,
94641,1688,2026-01-19,Present,
94642,1688,2026-01-20,Present,Five mind foreign.
94662,1689,2026-01-19,Present,Society.
94663,1689,2026-01-20,Present,
94715,1690,2026-01-19,Present,Behind like.
94716,1690,2026-01-20,Present,
94762,1691,2026-01-19,Absent,
94763,1691,2026-01-20,Present,
94808,1692,2026-01-19,Absent,
94809,1692,2026-01-20,Absent,
94830,1693,2026-01-19,Present,
94831,1693,2026-01-20,Present,
94852,1694,2026-01-19,Absent,
94853,1694,2026-01-20,Present,
94875,1695,2026-01-19,Present,
94876,1695,2026-01-20,Present,
94896,1696,2026-01-19,Absent,
94897,1696,2026-01-20,Excused,
94935,1697,2026-01-19,Present,
94936,1697,2026-01-20,Present,
94973,1698,2026-01-19,Present,
94974,1698,2026-01-20,Absent,
94995,1699,2026-01-19,Present,
94996,1699,2026-01-20,Present,Movie billion.
95018,1700,2026-01-19,Present,
95019,1700,2026-01-20,Present,
95039,1701,2026-01-19,Absent,
95040,1701,2026-01-20,Present,
95074,1702,2026-01-19,Present,
95075,1702,2026-01-20,Present,
95125,1703,2026-01-19,Present,
95126,1703,2026-01-20,Present,
95146,1704,2026-01-19,Present,
95147,1704,2026-01-20,Present,
95188,1705,2026-01-19,Present,
95189,1705,2026-01-20,Present,
95244,1706,2026-01-19,Present,National soon.
95245,1706,2026-01-20,Present,
95269,1707,2026-01-19,Present,Game body should.
95270,1707,2026-01-20,Present,Explain.
95293,1708,2026-01-19,Present,
95294,1708,2026-01-20,Absent,
95322,1709,2026-01-19,Absent,
95323,1709,2026-01-20,Present,
95369,1710,2026-01-19,Present,
95370,1710,2026-01-20,Absent,
95396,1711,2026-01-19,Present,
95397,1711,2026-01-20,Present,
95435,1712,2026-01-19,Present,Collection position mean.
95436,1712,2026-01-20,Present,
95495,1713,2026-01-19,Absent,Ahead pretty lawyer.
95496,1713,2026-01-20,Late,
95545,1714,2026-01-19,Present,Democratic contain song.
95546,1714,2026-01-20,Absent,
95576,1715,2026-01-19,Present,Various control economic.
95577,1715,2026-01-20,Absent,
95620,1716,2026-01-19,Present,
95621,1716,2026-01-20,Absent,
95656,1717,2026-01-19,Present,
95657,1717,2026-01-20,Late,
95682,1718,2026-01-19,Present,
95683,1718,2026-01-20,Present,
95742,1719,2026-01-19,Present,
95743,1719,2026-01-20,Present,
95793,1720,2026-01-19,Late,
95794,1720,2026-01-20,Present,
95849,1721,2026-01-19,Present,
95850,1721,2026-01-20,Present,
95905,1722,2026-01-19,Present,
95906,1722,2026-01-20,Present,
95927,1723,2026-01-19,Present,
95928,1723,2026-01-20,Present,
95955,1724,2026-01-19,Present,
95956,1724,2026-01-20,Present,
96010,1725,2026-01-19,Present,Section act word.
96011,1725,2026-01-20,Present,
96050,1726,2026-01-19,Present,
96051,1726,2026-01-20,Present,Heavy road.
96102,1727,2026-01-19,Present,
96103,1727,2026-01-20,Present,
96156,1728,2026-01-19,Present,
96157,1728,2026-01-20,Present,Happen explain.
96209,1729,2026-01-19,Late,
96210,1729,2026-01-20,Present,
96243,1730,2026-01-19,Present,
96244,1730,2026-01-20,Present,
96263,1731,2026-01-19,Present,
96264,1731,2026-01-20,Present,
96306,1732,2026-01-19,Present,Cut.
96307,1732,2026-01-20,Present,Dark seat.
96358,1733,2026-01-19,Present,
96359,1733,2026-01-20,Present,Only them.
96418,1734,2026-01-19,Late,
96419,1734,2026-01-20,Present,
96456,1735,2026-01-19,Present,
96457,1735,2026-01-20,Present,
96510,1736,2026-01-19,Present,
96511,1736,2026-01-20,Absent,
96543,1737,2026-01-19,Present,Bag difference.
96544,1737,2026-01-20,Present,
96573,1738,2026-01-19,Present,
96574,1738,2026-01-20,Present,
96595,1739,2026-01-19,Present,
96596,1739,2026-01-20,Late,
96651,1740,2026-01-19,Absent,
96652,1740,2026-01-20,Present,
96702,1741,2026-01-19,Present,Me industry.
96703,1741,2026-01-20,Present,
96727,1742,2026-01-19,Absent,
96728,1742,2026-01-20,Absent,
96771,1743,2026-01-19,Present,
96772,1743,2026-01-20,Absent,
96795,1744,2026-01-19,Present,
96796,1744,2026-01-20,Absent,
96833,1745,2026-01-19,Present,
96834,1745,2026-01-20,Present,
96875,1746,2026-01-19,Present,
96876,1746,2026-01-20,Present,
96933,1747,2026-01-19,Late,
96934,1747,2026-01-20,Present,
96962,1748,2026-01-19,Absent,Card line not.
96963,1748,2026-01-20,Absent,
97011,1749,2026-01-19,Present,
97012,1749,2026-01-20,Present,
97069,1750,2026-01-19,Present,
97070,1750,2026-01-20,Late,
97105,1751,2026-01-19,Present,Moment enough.
97106,1751,2026-01-20,Absent,
97145,1752,2026-01-19,Present,
97146,1752,2026-01-20,Present,
97171,1753,2026-01-19,Absent,
97172,1753,2026-01-20,Present,
97203,1754,2026-01-19,Late,
97204,1754,2026-01-20,Late,
97232,1755,2026-01-19,Present,Few indicate must your.
97233,1755,2026-01-20,Absent,
97286,1756,2026-01-19,Present,
97287,1756,2026-01-20,Present,
97317,1757,2026-01-19,Present,
97318,1757,2026-01-20,Present,
97348,1758,2026-01-19,Present,
97349,1758,2026-01-20,Present,
97406,1759,2026-01-19,Present,
97407,1759,2026-01-20,Present,
97442,1760,2026-01-19,Late,Seven must.
97443,1760,2026-01-20,Absent,
97464,1761,2026-01-19,Present,
97465,1761,2026-01-20,Present,
97490,1762,2026-01-19,Present,
97491,1762,2026-01-20,Present,
97535,1763,2026-01-19,Present,
97536,1763,2026-01-20,Absent,Often matter.
97577,1764,2026-01-19,Present,
97578,1764,2026-01-20,Present,
97636,1765,2026-01-19,Present,
97637,1765,2026-01-20,Late,
97663,1766,2026-01-19,Present,
97664,1766,2026-01-20,Present,Direction child here.
97703,1767,2026-01-19,Absent,
97704,1767,2026-01-20,Present,Still especially.
97724,1768,2026-01-19,Present,
97725,1768,2026-01-20,Present,
97752,1769,2026-01-19,Present,
97753,1769,2026-01-20,Present,
97786,1770,2026-01-19,Present,
97787,1770,2026-01-20,Present,
97813,1771,2026-01-19,Present,
97814,1771,2026-01-20,Absent,
97833,1772,2026-01-19,Present,
97834,1772,2026-01-20,Absent,
97892,1773,2026-01-19,Present,
97893,1773,2026-01-20,Absent,
97921,1774,2026-01-19,Present,
97922,1774,2026-01-20,Present,
97941,1775,2026-01-19,Present,
97942,1775,2026-01-20,Present,
97997,1776,2026-01-19,Present,
97998,1776,2026-01-20,Present,
98031,1777,2026-01-19,Present,
98032,1777,2026-01-20,Present,
98072,1778,2026-01-19,Absent,
98073,1778,2026-01-20,Present,
98129,1779,2026-01-19,Present,
98130,1779,2026-01-20,Present,
98172,1780,2026-01-19,Present,
98173,1780,2026-01-20,Present,
98207,1781,2026-01-19,Present,
98208,1781,2026-01-20,Present,
98238,1782,2026-01-19,Present,
98239,1782,2026-01-20,Late,
98280,1783,2026-01-19,Present,
98281,1783,2026-01-20,Absent,
98323,1784,2026-01-19,Present,
98324,1784,2026-01-20,Late,
98373,1785,2026-01-19,Present,
98374,1785,2026-01-20,Present,
98413,1786,2026-01-19,Present,
98414,1786,2026-01-20,Present,
98442,1787,2026-01-19,Absent,
98443,1787,2026-01-20,Present,
98464,1788,2026-01-19,Present,
98465,1788,2026-01-20,Present,
98494,1789,2026-01-19,Present,
98495,1789,2026-01-20,Present,
98522,1790,2026-01-19,Present,
98523,1790,2026-01-20,Present,
98547,1791,2026-01-19,Present,
98548,1791,2026-01-20,Present,
98586,1792,2026-01-19,Present,
98587,1792,2026-01-20,Present,
98640,1793,2026-01-19,Present,
98641,1793,2026-01-20,Absent,
98669,1794,2026-01-19,Present,Reality direction too.
98670,1794,2026-01-20,Present,
98719,1795,2026-01-19,Present,
98720,1795,2026-01-20,Present,
98765,1796,2026-01-19,Present,
98766,1796,2026-01-20,Present,
98818,1797,2026-01-19,Present,
98819,1797,2026-01-20,Present,
98839,1798,2026-01-19,Present,
98840,1798,2026-01-20,Present,
98882,1799,2026-01-19,Present,
98883,1799,2026-01-20,Present,
98920,1800,2026-01-19,Present,
98921,1800,2026-01-20,Absent,
98976,1801,2026-01-19,Absent,
98977,1801,2026-01-20,Present,
99031,1802,2026-01-19,Absent,
99032,1802,2026-01-20,Present,
99068,1803,2026-01-19,Present,
99069,1803,2026-01-20,Present,Very out soldier.
99116,1804,2026-01-19,Absent,
99117,1804,2026-01-20,Absent,
99161,1805,2026-01-19,Present,
99162,1805,2026-01-20,Present,
99201,1806,2026-01-19,Present,
99202,1806,2026-01-20,Present,
99256,1807,2026-01-19,Present,
99257,1807,2026-01-20,Absent,
99313,1808,2026-01-19,Present,
99314,1808,2026-01-20,Present,
99346,1809,2026-01-19,Absent,
99347,1809,2026-01-20,Present,
99380,1810,2026-01-19,Absent,
99381,1810,2026-01-20,Present,
99439,1811,2026-01-19,Absent,
99440,1811,2026-01-20,Present,
99494,1812,2026-01-19,Present,
99495,1812,2026-01-20,Present,
99515,1813,2026-01-19,Absent,Describe you.
99516,1813,2026-01-20,Absent,
99570,1814,2026-01-19,Present,
99571,1814,2026-01-20,Late,
99622,1815,2026-01-19,Late,
99623,1815,2026-01-20,Present,
99654,1816,2026-01-19,Present,
99655,1816,2026-01-20,Absent,
99697,1817,2026-01-19,Late,
99698,1817,2026-01-20,Late,
99718,1818,2026-01-19,Present,
99719,1818,2026-01-20,Present,
99772,1819,2026-01-19,Absent,
99773,1819,2026-01-20,Present,
99815,1820,2026-01-19,Absent,
99816,1820,2026-01-20,Present,
99868,1821,2026-01-19,Present,
99869,1821,2026-01-20,Present,
99889,1822,2026-01-19,Present,
99890,1822,2026-01-20,Present,
99944,1823,2026-01-19,Late,Officer could.
99945,1823,2026-01-20,Present,
99977,1824,2026-01-19,Present,
99978,1824,2026-01-20,Present,Best generation player.
100021,1825,2026-01-19,Present,
100022,1825,2026-01-20,Present,
100052,1826,2026-01-19,Present,
100053,1826,2026-01-20,Present,
100081,1827,2026-01-19,Present,
100082,1827,2026-01-20,Present,
100140,1828,2026-01-19,Present,
100141,1828,2026-01-20,Present,
100160,1829,2026-01-19,Present,
100161,1829,2026-01-20,Present,
100210,1830,2026-01-19,Present,
100211,1830,2026-01-20,Present,
100245,1831,2026-01-19,Present,
100246,1831,2026-01-20,Present,
100268,1832,2026-01-19,Present,
100269,1832,2026-01-20,Absent,
100327,1833,2026-01-19,Late,
100328,1833,2026-01-20,Late,
100377,1834,2026-01-19,Present,
100378,1834,2026-01-20,Present,
100409,1835,2026-01-19,Present,
100410,1835,2026-01-20,Late,
100432,1836,2026-01-19,Present,
100433,1836,2026-01-20,Late,
100480,1837,2026-01-19,Present,Relate.
100481,1837,2026-01-20,Present,
100510,1838,2026-01-19,Present,
100511,1838,2026-01-20,Absent,
100562,1839,2026-01-19,Present,
100563,1839,2026-01-20,Present,In special.
100585,1840,2026-01-19,Absent,
100586,1840,2026-01-20,Absent,
100611,1841,2026-01-19,Absent,
100612,1841,2026-01-20,Late,
100658,1842,2026-01-19,Present,
100659,1842,2026-01-20,Present,
100708,1843,2026-01-19,Present,
100709,1843,2026-01-20,Present,
100754,1844,2026-01-19,Present,
100755,1844,2026-01-20,Absent,
100796,1845,2026-01-19,Present,
100797,1845,2026-01-20,Late,
100822,1846,2026-01-19,Excused,
100823,1846,2026-01-20,Present,
100872,1847,2026-01-19,Present,
100873,1847,2026-01-20,Present,Traditional.
100901,1848,2026-01-19,Absent,
100902,1848,2026-01-20,Present,
100922,1849,2026-01-19,Present,
100923,1849,2026-01-20,Present,
100955,1850,2026-01-19,Present,
100956,1850,2026-01-20,Present,Hair even data.
100995,1851,2026-01-19,Present,
100996,1851,2026-01-20,Absent,
101055,1852,2026-01-19,Present,
101056,1852,2026-01-20,Late,
101109,1853,2026-01-19,Present,
101110,1853,2026-01-20,Absent,
101144,1854,2026-01-19,Present,
101145,1854,2026-01-20,Present,
101174,1855,2026-01-19,Present,
101175,1855,2026-01-20,Present,
101229,1856,2026-01-19,Present,Pay meeting.
101230,1856,2026-01-20,Present,
101282,1857,2026-01-19,Present,
101283,1857,2026-01-20,Present,
101342,1858,2026-01-19,Present,
101343,1858,2026-01-20,Absent,
101367,1859,2026-01-19,Present,
101368,1859,2026-01-20,Present,
101417,1860,2026-01-19,Present,
101418,1860,2026-01-20,Late,Free something.
101439,1861,2026-01-19,Present,
101440,1861,2026-01-20,Present,
101463,1862,2026-01-19,Present,
101464,1862,2026-01-20,Absent,
101495,1863,2026-01-19,Absent,
101496,1863,2026-01-20,Present,
101528,1864,2026-01-19,Present,
101529,1864,2026-01-20,Absent,
101555,1865,2026-01-19,Absent,
101556,1865,2026-01-20,Present,
101598,1866,2026-01-19,Absent,
101599,1866,2026-01-20,Present,Condition hit.
101637,1867,2026-01-19,Absent,
101638,1867,2026-01-20,Present,
101672,1868,2026-01-19,Present,Thus main open.
101673,1868,2026-01-20,Present,
101696,1869,2026-01-19,Present,
101697,1869,2026-01-20,Absent,
101718,1870,2026-01-19,Present,
101719,1870,2026-01-20,Present,
101749,1871,2026-01-19,Present,Deep director.
101750,1871,2026-01-20,Absent,
101807,1872,2026-01-19,Present,
101808,1872,2026-01-20,Present,
101859,1873,2026-01-19,Absent,
101860,1873,2026-01-20,Absent,Decision nearly three.
101881,1874,2026-01-19,Present,
101882,1874,2026-01-20,Present,
101941,1875,2026-01-19,Present,
101942,1875,2026-01-20,Present,
101969,1876,2026-01-19,Absent,
101970,1876,2026-01-20,Present,Order.
102010,1877,2026-01-19,Present,
102011,1877,2026-01-20,Present,
102050,1878,2026-01-19,Present,
102051,1878,2026-01-20,Present,
102093,1879,2026-01-19,Absent,
102094,1879,2026-01-20,Present,
102148,1880,2026-01-19,Absent,Sort.
102149,1880,2026-01-20,Present,
102171,1881,2026-01-19,Present,
102172,1881,2026-01-20,Excused,
102213,1882,2026-01-19,Absent,
102214,1882,2026-01-20,Present,
102247,1883,2026-01-19,Present,
102248,1883,2026-01-20,Present,
102285,1884,2026-01-19,Present,
102286,1884,2026-01-20,Present,
102316,1885,2026-01-19,Present,
102317,1885,2026-01-20,Present,
102367,1886,2026-01-19,Late,
102368,1886,2026-01-20,Present,
102422,1887,2026-01-19,Late,
102423,1887,2026-01-20,Absent,
102472,1888,2026-01-19,Present,
102473,1888,2026-01-20,Present,
102504,1889,2026-01-19,Present,
102505,1889,2026-01-20,Late,
102551,1890,2026-01-19,Present,
102552,1890,2026-01-20,Present,Shake officer.
102607,1891,2026-01-19,Present,
102608,1891,2026-01-20,Absent,
102666,1892,2026-01-19,Present,
102667,1892,2026-01-20,Absent,
102693,1893,2026-01-19,Present,
102694,1893,2026-01-20,Present,
102731,1894,2026-01-19,Present,
102732,1894,2026-01-20,Present,
102779,1895,2026-01-19,Present,
102780,1895,2026-01-20,Present,
102802,1896,2026-01-19,Present,
102803,1896,2026-01-20,Late,
102851,1897,2026-01-19,Present,
102852,1897,2026-01-20,Present,
102892,1898,2026-01-19,Present,
102893,1898,2026-01-20,Present,
102947,1899,2026-01-19,Present,
102948,1899,2026-01-20,Present,Think maintain.
102976,1900,2026-01-19,Present,
102977,1900,2026-01-20,Present,
103018,1901,2026-01-19,Present,
103019,1901,2026-01-20,Excused,
103062,1902,2026-01-19,Present,
103063,1902,2026-01-20,Present,
103084,1903,2026-01-19,Present,
103085,1903,2026-01-20,Present,
103111,1904,2026-01-19,Absent,
103112,1904,2026-01-20,Present,
103153,1905,2026-01-19,Present,
103154,1905,2026-01-20,Absent,Chance local tend.
103211,1906,2026-01-19,Present,
103212,1906,2026-01-20,Present,
103257,1907,2026-01-19,Present,
103258,1907,2026-01-20,Present,
103283,1908,2026-01-19,Present,
103284,1908,2026-01-20,Present,
103327,1909,2026-01-19,Absent,
103328,1909,2026-01-20,Late,
103373,1910,2026-01-19,Present,
103374,1910,2026-01-20,Present,
103422,1911,2026-01-19,Present,
103423,1911,2026-01-20,Present,
103479,1912,2026-01-19,Present,
103480,1912,2026-01-20,Present,
103518,1913,2026-01-19,Present,
103519,1913,2026-01-20,Present,
103558,1914,2026-01-19,Present,
103559,1914,2026-01-20,Absent,
103594,1915,2026-01-19,Present,Marriage control read.
103595,1915,2026-01-20,Present,
103649,1916,2026-01-19,Present,
103650,1916,2026-01-20,Present,
103691,1917,2026-01-19,Present,
103692,1917,2026-01-20,Absent,
103719,1918,2026-01-19,Present,
103720,1918,2026-01-20,Late,
103747,1919,2026-01-19,Present,
103748,1919,2026-01-20,Present,
103788,1920,2026-01-19,Present,Save.
103789,1920,2026-01-20,Present,
103814,1921,2026-01-19,Absent,
103815,1921,2026-01-20,Present,
103852,1922,2026-01-19,Late,
103853,1922,2026-01-20,Present,
103892,1923,2026-01-19,Present,
103893,1923,2026-01-20,Absent,
103936,1924,2026-01-19,Present,
103937,1924,2026-01-20,Present,
103991,1925,2026-01-19,Present,
103992,1925,2026-01-20,Present,
104036,1926,2026-01-19,Present,Scientist outside agreement.
104037,1926,2026-01-20,Present,
104090,1927,2026-01-19,Present,
104091,1927,2026-01-20,Late,
104117,1928,2026-01-19,Present,
104118,1928,2026-01-20,Present,
104156,1929,2026-01-19,Absent,
104157,1929,2026-01-20,Present,
104180,1930,2026-01-19,Present,
104181,1930,2026-01-20,Present,East wonder artist page.
104229,1931,2026-01-19,Absent,
104230,1931,2026-01-20,Present,
104269,1932,2026-01-19,Excused,
104270,1932,2026-01-20,Late,
104316,1933,2026-01-19,Present,
104317,1933,2026-01-20,Late,
104354,1934,2026-01-19,Present,
104355,1934,2026-01-20,Present,
104398,1935,2026-01-19,Present,
104399,1935,2026-01-20,Present,
104435,1936,2026-01-19,Present,
104436,1936,2026-01-20,Present,
104485,1937,2026-01-19,Absent,
104486,1937,2026-01-20,Present,
104535,1938,2026-01-19,Present,Join pass scene course.
104536,1938,2026-01-20,Late,
104574,1939,2026-01-19,Present,
104575,1939,2026-01-20,Late,
104611,1940,2026-01-19,Present,
104612,1940,2026-01-20,Absent,
104639,1941,2026-01-19,Present,Camera worker inside.
104640,1941,2026-01-20,Present,Child say offer.
104675,1942,2026-01-19,Absent,
104676,1942,2026-01-20,Present,
104699,1943,2026-01-19,Present,
104700,1943,2026-01-20,Present,
104722,1944,2026-01-19,Present,
104723,1944,2026-01-20,Present,
104743,1945,2026-01-19,Present,
104744,1945,2026-01-20,Present,
104781,1946,2026-01-19,Present,
104782,1946,2026-01-20,Present,
104815,1947,2026-01-19,Present,
104816,1947,2026-01-20,Present,
104874,1948,2026-01-19,Present,
104875,1948,2026-01-20,Present,
104894,1949,2026-01-19,Present,
104895,1949,2026-01-20,Present,
104922,1950,2026-01-19,Excused,
104923,1950,2026-01-20,Present,
104964,1951,2026-01-19,Present,
104965,1951,2026-01-20,Present,
104987,1952,2026-01-19,Present,
104988,1952,2026-01-20,Present,Different natural.
105036,1953,2026-01-19,Present,
105037,1953,2026-01-20,Present,
105088,1954,2026-01-19,Present,
105089,1954,2026-01-20,Absent,Bar special important.
105140,1955,2026-01-19,Present,
105141,1955,2026-01-20,Present,
105181,1956,2026-01-19,Absent,
105182,1956,2026-01-20,Present,Significant education word.
105217,1957,2026-01-19,Absent,
105218,1957,2026-01-20,Present,Class customer.
105247,1958,2026-01-19,Present,
105248,1958,2026-01-20,Present,
105271,1959,2026-01-19,Present,Account subject throw.
105272,1959,2026-01-20,Excused,
105318,1960,2026-01-19,Present,
105319,1960,2026-01-20,Present,
105351,1961,2026-01-19,Present,
105352,1961,2026-01-20,Present,
105376,1962,2026-01-19,Late,
105377,1962,2026-01-20,Present,
105418,1963,2026-01-19,Absent,
105419,1963,2026-01-20,Present,
105463,1964,2026-01-19,Absent,Myself thing.
105464,1964,2026-01-20,Present,
105513,1965,2026-01-19,Present,
105514,1965,2026-01-20,Absent,
105568,1966,2026-01-19,Absent,
105569,1966,2026-01-20,Present,
105595,1967,2026-01-19,Present,
105596,1967,2026-01-20,Present,
105616,1968,2026-01-19,Present,
105617,1968,2026-01-20,Present,
105669,1969,2026-01-19,Present,
105670,1969,2026-01-20,Late,
105692,1970,2026-01-19,Present,
105693,1970,2026-01-20,Present,
105722,1971,2026-01-19,Absent,
105723,1971,2026-01-20,Present,
105763,1972,2026-01-19,Present,
105764,1972,2026-01-20,Present,
105820,1973,2026-01-19,Absent,
105821,1973,2026-01-20,Present,
105856,1974,2026-01-19,Present,Type move.
105857,1974,2026-01-20,Present,
105900,1975,2026-01-19,Present,
105901,1975,2026-01-20,Present,
105938,1976,2026-01-19,Late,
105939,1976,2026-01-20,Present,
105959,1977,2026-01-19,Present,Outside.
105960,1977,2026-01-20,Present,And might than.
105995,1978,2026-01-19,Present,
105996,1978,2026-01-20,Late,
106042,1979,2026-01-19,Excused,
106043,1979,2026-01-20,Present,Man analysis probably.
106075,1980,2026-01-19,Present,
106076,1980,2026-01-20,Present,
106111,1981,2026-01-19,Absent,
106112,1981,2026-01-20,Present,Take likely.
106156,1982,2026-01-19,Present,
106157,1982,2026-01-20,Present,
106177,1983,2026-01-19,Present,
106178,1983,2026-01-20,Present,
106207,1984,2026-01-19,Present,
106208,1984,2026-01-20,Present,
106261,1985,2026-01-19,Present,
106262,1985,2026-01-20,Present,
106294,1986,2026-01-19,Present,
106295,1986,2026-01-20,Absent,
106323,1987,2026-01-19,Absent,
106324,1987,2026-01-20,Present,
106353,1988,2026-01-19,Excused,
106354,1988,2026-01-20,Present,
106405,1989,2026-01-19,Present,
106406,1989,2026-01-20,Present,
106452,1990,2026-01-19,Present,
106453,1990,2026-01-20,Present,Because week theory.
106492,1991,2026-01-19,Present,
106493,1991,2026-01-20,Present,
106537,1992,2026-01-19,Late,
106538,1992,2026-01-20,Present,
106572,1993,2026-01-19,Present,
106573,1993,2026-01-20,Absent,
106613,1994,2026-01-19,Late,
106614,1994,2026-01-20,Present,
106669,1995,2026-01-19,Present,
106670,1995,2026-01-20,Present,
106710,1996,2026-01-19,Present,
106711,1996,2026-01-20,Absent,
106766,1997,2026-01-19,Present,Anything.
106767,1997,2026-01-20,Present,
106808,1998,2026-01-19,Present,Strong.
106809,1998,2026-01-20,Present,
106848,1999,2026-01-19,Present,
106849,1999,2026-01-20,Present,
106871,2000,2026-01-19,Present,
106872,2000,2026-01-20,Present,Note personal.
106907,2001,2026-01-19,Present,
106908,2001,2026-01-20,Late,
106945,2002,2026-01-19,Present,
106946,2002,2026-01-20,Present,
106970,2003,2026-01-19,Present,
106971,2003,2026-01-20,Present,
107014,2004,2026-01-19,Present,
107015,2004,2026-01-20,Present,
107073,2005,2026-01-19,Late,
107074,2005,2026-01-20,Present,Market business finish.
107105,2006,2026-01-19,Present,
107106,2006,2026-01-20,Present,
107134,2007,2026-01-19,Present,Mr.
107135,2007,2026-01-20,Present,
107156,2008,2026-01-19,Present,
107157,2008,2026-01-20,Present,
107196,2009,2026-01-19,Absent,
107197,2009,2026-01-20,Absent,
107238,2010,2026-01-19,Present,
107239,2010,2026-01-20,Absent,Physical conference.
107265,2011,2026-01-19,Absent,
107266,2011,2026-01-20,Late,
107304,2012,2026-01-19,Present,
107305,2012,2026-01-20,Present,Knowledge yard.
107341,2013,2026-01-19,Present,
107342,2013,2026-01-20,Present,
107396,2014,2026-01-19,Present,
107397,2014,2026-01-20,Present,
107428,2015,2026-01-19,Present,
107429,2015,2026-01-20,Present,
107471,2016,2026-01-19,Absent,
107472,2016,2026-01-20,Present,
107492,2017,2026-01-19,Present,
